exported_image,exported_label,split,original_stem_with_rf,original_image,original_path
valid__cleaning_tasks_001684_jpg.jpg,valid__cleaning_tasks_001684_jpg.txt,valid,cleaning_tasks_001684_jpg.rf.f3b7a79d0feabb8b15e7602300dead54,cleaning_tasks_001684_jpg.rf.f3b7a79d0feabb8b15e7602300dead54.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001684_jpg.rf.f3b7a79d0feabb8b15e7602300dead54.jpg
valid__cleaning_tasks_001735_jpg.jpg,valid__cleaning_tasks_001735_jpg.txt,valid,cleaning_tasks_001735_jpg.rf.8aeebe9c5395dad212fc954ae4a004ac,cleaning_tasks_001735_jpg.rf.8aeebe9c5395dad212fc954ae4a004ac.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001735_jpg.rf.8aeebe9c5395dad212fc954ae4a004ac.jpg
valid__cleaning_tasks_001782_jpg.jpg,valid__cleaning_tasks_001782_jpg.txt,valid,cleaning_tasks_001782_jpg.rf.ba145c2b54daa181779ed801e2cdf5df,cleaning_tasks_001782_jpg.rf.ba145c2b54daa181779ed801e2cdf5df.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001782_jpg.rf.ba145c2b54daa181779ed801e2cdf5df.jpg
valid__cleaning_tasks_001851_jpg.jpg,valid__cleaning_tasks_001851_jpg.txt,valid,cleaning_tasks_001851_jpg.rf.dde79421944a20fd9d06e0ce6a3c3c3f,cleaning_tasks_001851_jpg.rf.dde79421944a20fd9d06e0ce6a3c3c3f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001851_jpg.rf.dde79421944a20fd9d06e0ce6a3c3c3f.jpg
valid__cleaning_tasks_001895_jpg.jpg,valid__cleaning_tasks_001895_jpg.txt,valid,cleaning_tasks_001895_jpg.rf.23e4ee27a89de8aaca60c6e6a567dbd3,cleaning_tasks_001895_jpg.rf.23e4ee27a89de8aaca60c6e6a567dbd3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001895_jpg.rf.23e4ee27a89de8aaca60c6e6a567dbd3.jpg
valid__cleaning_tasks_001921_jpg.jpg,valid__cleaning_tasks_001921_jpg.txt,valid,cleaning_tasks_001921_jpg.rf.392ca40a9f45dd598053aac83dc0ea1b,cleaning_tasks_001921_jpg.rf.392ca40a9f45dd598053aac83dc0ea1b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001921_jpg.rf.392ca40a9f45dd598053aac83dc0ea1b.jpg
valid__cleaning_tasks_001937_jpg.jpg,valid__cleaning_tasks_001937_jpg.txt,valid,cleaning_tasks_001937_jpg.rf.e93530d9a74acf582c20d258f99f3b6e,cleaning_tasks_001937_jpg.rf.e93530d9a74acf582c20d258f99f3b6e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_001937_jpg.rf.e93530d9a74acf582c20d258f99f3b6e.jpg
valid__cleaning_tasks_002005_jpg.jpg,valid__cleaning_tasks_002005_jpg.txt,valid,cleaning_tasks_002005_jpg.rf.3d8f822410884571ef8182d330863a9a,cleaning_tasks_002005_jpg.rf.3d8f822410884571ef8182d330863a9a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/cleaning_tasks_002005_jpg.rf.3d8f822410884571ef8182d330863a9a.jpg
valid__f57dfad11ea401d6_jpg.jpg,valid__f57dfad11ea401d6_jpg.txt,valid,f57dfad11ea401d6_jpg.rf.000a9694b0e7f4a142b17e95932c88ca,f57dfad11ea401d6_jpg.rf.000a9694b0e7f4a142b17e95932c88ca.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/f57dfad11ea401d6_jpg.rf.000a9694b0e7f4a142b17e95932c88ca.jpg
valid__fd26c4f23cbd013397243d2daf6975fe_jpg.jpg,valid__fd26c4f23cbd013397243d2daf6975fe_jpg.txt,valid,fd26c4f23cbd013397243d2daf6975fe_jpg.rf.067d37b8a4e7972069fe13ef303bea0b,fd26c4f23cbd013397243d2daf6975fe_jpg.rf.067d37b8a4e7972069fe13ef303bea0b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/fd26c4f23cbd013397243d2daf6975fe_jpg.rf.067d37b8a4e7972069fe13ef303bea0b.jpg
valid__frame9100_jpg.jpg,valid__frame9100_jpg.txt,valid,frame9100_jpg.rf.4dba7da42387aef87927ec8bd4c859c4,frame9100_jpg.rf.4dba7da42387aef87927ec8bd4c859c4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/frame9100_jpg.rf.4dba7da42387aef87927ec8bd4c859c4.jpg
valid__guns-knife-seized-kitchener_png_jpg.jpg,valid__guns-knife-seized-kitchener_png_jpg.txt,valid,guns-knife-seized-kitchener_png_jpg.rf.1d00f7b1c3dbb1049ae04ecc8cdba5a3,guns-knife-seized-kitchener_png_jpg.rf.1d00f7b1c3dbb1049ae04ecc8cdba5a3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/guns-knife-seized-kitchener_png_jpg.rf.1d00f7b1c3dbb1049ae04ecc8cdba5a3.jpg
valid__hand-grenade-gun-and-ammunition-german-delivery-of-arms-EC41F7_jpg.jpg,valid__hand-grenade-gun-and-ammunition-german-delivery-of-arms-EC41F7_jpg.txt,valid,hand-grenade-gun-and-ammunition-german-delivery-of-arms-EC41F7_jpg.rf.98e3f34d61c573cb2b267feba0f8d2e8,hand-grenade-gun-and-ammunition-german-delivery-of-arms-EC41F7_jpg.rf.98e3f34d61c573cb2b267feba0f8d2e8.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/hand-grenade-gun-and-ammunition-german-delivery-of-arms-EC41F7_jpg.rf.98e3f34d61c573cb2b267feba0f8d2e8.jpg
valid__ia_100000000120_jpg.jpg,valid__ia_100000000120_jpg.txt,valid,ia_100000000120_jpg.rf.08e88e153cdd699195a35695cb894e1f,ia_100000000120_jpg.rf.08e88e153cdd699195a35695cb894e1f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/ia_100000000120_jpg.rf.08e88e153cdd699195a35695cb894e1f.jpg
valid__ia_200000032_jpg.jpg,valid__ia_200000032_jpg.txt,valid,ia_200000032_jpg.rf.471e22bdd64305f3ef63308855fa67b6,ia_200000032_jpg.rf.471e22bdd64305f3ef63308855fa67b6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/ia_200000032_jpg.rf.471e22bdd64305f3ef63308855fa67b6.jpg
valid__images211_jpeg.jpg,valid__images211_jpeg.txt,valid,images211_jpeg.rf.b55c99745b0e1e17bf8d7881dd7944de,images211_jpeg.rf.b55c99745b0e1e17bf8d7881dd7944de.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/images211_jpeg.rf.b55c99745b0e1e17bf8d7881dd7944de.jpg
valid__knife_183_jpg.jpg,valid__knife_183_jpg.txt,valid,knife_183_jpg.rf.1295867a6c670ae13f8bde20112dd8ba,knife_183_jpg.rf.1295867a6c670ae13f8bde20112dd8ba.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/knife_183_jpg.rf.1295867a6c670ae13f8bde20112dd8ba.jpg
valid__knife_585_jpg.jpg,valid__knife_585_jpg.txt,valid,knife_585_jpg.rf.7e78bac477752888dc84c7561bd5048b,knife_585_jpg.rf.7e78bac477752888dc84c7561bd5048b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/knife_585_jpg.rf.7e78bac477752888dc84c7561bd5048b.jpg
valid__new1_png_jpg.jpg,valid__new1_png_jpg.txt,valid,new1_png_jpg.rf.01fa1e74feb150468e9b6ee2fb181a99,new1_png_jpg.rf.01fa1e74feb150468e9b6ee2fb181a99.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/new1_png_jpg.rf.01fa1e74feb150468e9b6ee2fb181a99.jpg
valid__new1_png_jpg_1.jpg,valid__new1_png_jpg_1.txt,valid,new1_png_jpg.rf.af713c924bda0cc2147f8bcdf3c68aed,new1_png_jpg.rf.af713c924bda0cc2147f8bcdf3c68aed.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/new1_png_jpg.rf.af713c924bda0cc2147f8bcdf3c68aed.jpg
valid__phone_use_000363_jpg.jpg,valid__phone_use_000363_jpg.txt,valid,phone_use_000363_jpg.rf.b5796e63e8c208b2e58d937e1f068c3d,phone_use_000363_jpg.rf.b5796e63e8c208b2e58d937e1f068c3d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000363_jpg.rf.b5796e63e8c208b2e58d937e1f068c3d.jpg
valid__phone_use_000366_jpg.jpg,valid__phone_use_000366_jpg.txt,valid,phone_use_000366_jpg.rf.5c92930b401b2c4a1fc7f9874d08de38,phone_use_000366_jpg.rf.5c92930b401b2c4a1fc7f9874d08de38.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000366_jpg.rf.5c92930b401b2c4a1fc7f9874d08de38.jpg
valid__phone_use_000369_jpg.jpg,valid__phone_use_000369_jpg.txt,valid,phone_use_000369_jpg.rf.09c6bea665eaf214cbf8714674389f79,phone_use_000369_jpg.rf.09c6bea665eaf214cbf8714674389f79.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000369_jpg.rf.09c6bea665eaf214cbf8714674389f79.jpg
valid__phone_use_000627_jpg.jpg,valid__phone_use_000627_jpg.txt,valid,phone_use_000627_jpg.rf.4d4bcf57263b9112d43c1f9e8599b464,phone_use_000627_jpg.rf.4d4bcf57263b9112d43c1f9e8599b464.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000627_jpg.rf.4d4bcf57263b9112d43c1f9e8599b464.jpg
valid__phone_use_000630_jpg.jpg,valid__phone_use_000630_jpg.txt,valid,phone_use_000630_jpg.rf.62198e532f44c43f7ee0714217df3a65,phone_use_000630_jpg.rf.62198e532f44c43f7ee0714217df3a65.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000630_jpg.rf.62198e532f44c43f7ee0714217df3a65.jpg
valid__phone_use_000671_jpg.jpg,valid__phone_use_000671_jpg.txt,valid,phone_use_000671_jpg.rf.ce90ba848d4e817f9693ad7a9033e3f5,phone_use_000671_jpg.rf.ce90ba848d4e817f9693ad7a9033e3f5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/phone_use_000671_jpg.rf.ce90ba848d4e817f9693ad7a9033e3f5.jpg
valid__pistol-2096-_jpg.jpg,valid__pistol-2096-_jpg.txt,valid,pistol-2096-_jpg.rf.2ca4693bc8f5c88c84e8267973c22f45,pistol-2096-_jpg.rf.2ca4693bc8f5c88c84e8267973c22f45.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/pistol-2096-_jpg.rf.2ca4693bc8f5c88c84e8267973c22f45.jpg
valid__pistol749_jpg.jpg,valid__pistol749_jpg.txt,valid,pistol749_jpg.rf.2bfd90001a1cc09a28043ff51a481e11,pistol749_jpg.rf.2bfd90001a1cc09a28043ff51a481e11.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/pistol749_jpg.rf.2bfd90001a1cc09a28043ff51a481e11.jpg
valid__rifle1018_jpg.jpg,valid__rifle1018_jpg.txt,valid,rifle1018_jpg.rf.362b79d459c8daf800098fa3ea462378,rifle1018_jpg.rf.362b79d459c8daf800098fa3ea462378.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle1018_jpg.rf.362b79d459c8daf800098fa3ea462378.jpg
valid__rifle15_jpg.jpg,valid__rifle15_jpg.txt,valid,rifle15_jpg.rf.ac58b35128d3b7df3cc760581a102346,rifle15_jpg.rf.ac58b35128d3b7df3cc760581a102346.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle15_jpg.rf.ac58b35128d3b7df3cc760581a102346.jpg
valid__rifle186_jpg.jpg,valid__rifle186_jpg.txt,valid,rifle186_jpg.rf.9f4f53bc996dafbc3df9a3a54b3cc2d2,rifle186_jpg.rf.9f4f53bc996dafbc3df9a3a54b3cc2d2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle186_jpg.rf.9f4f53bc996dafbc3df9a3a54b3cc2d2.jpg
valid__rifle187_jpg.jpg,valid__rifle187_jpg.txt,valid,rifle187_jpg.rf.7f744210c22f554470a04411f1ca5bc4,rifle187_jpg.rf.7f744210c22f554470a04411f1ca5bc4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle187_jpg.rf.7f744210c22f554470a04411f1ca5bc4.jpg
valid__rifle235_jpg.jpg,valid__rifle235_jpg.txt,valid,rifle235_jpg.rf.2b433b1683b622aba82f14a87cae4876,rifle235_jpg.rf.2b433b1683b622aba82f14a87cae4876.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle235_jpg.rf.2b433b1683b622aba82f14a87cae4876.jpg
valid__rifle258_jpg.jpg,valid__rifle258_jpg.txt,valid,rifle258_jpg.rf.ee58008a81528cf5c7d77fd51e2d100e,rifle258_jpg.rf.ee58008a81528cf5c7d77fd51e2d100e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle258_jpg.rf.ee58008a81528cf5c7d77fd51e2d100e.jpg
valid__rifle393_jpg.jpg,valid__rifle393_jpg.txt,valid,rifle393_jpg.rf.b97620a9578bddab77fc49e0697928cf,rifle393_jpg.rf.b97620a9578bddab77fc49e0697928cf.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle393_jpg.rf.b97620a9578bddab77fc49e0697928cf.jpg
valid__rifle395_jpg.jpg,valid__rifle395_jpg.txt,valid,rifle395_jpg.rf.be229caf3002ffdd4f286716a2fce12b,rifle395_jpg.rf.be229caf3002ffdd4f286716a2fce12b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle395_jpg.rf.be229caf3002ffdd4f286716a2fce12b.jpg
valid__rifle398_jpg.jpg,valid__rifle398_jpg.txt,valid,rifle398_jpg.rf.9b5edaa7b9a5a991eb01c2d84a0c26d4,rifle398_jpg.rf.9b5edaa7b9a5a991eb01c2d84a0c26d4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle398_jpg.rf.9b5edaa7b9a5a991eb01c2d84a0c26d4.jpg
valid__rifle592_jpg.jpg,valid__rifle592_jpg.txt,valid,rifle592_jpg.rf.a54f8985a83255e1d6746213b896556e,rifle592_jpg.rf.a54f8985a83255e1d6746213b896556e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle592_jpg.rf.a54f8985a83255e1d6746213b896556e.jpg
valid__rifle599_jpg.jpg,valid__rifle599_jpg.txt,valid,rifle599_jpg.rf.9bf77db390e6e8bcfdc39ba5d74ba238,rifle599_jpg.rf.9bf77db390e6e8bcfdc39ba5d74ba238.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle599_jpg.rf.9bf77db390e6e8bcfdc39ba5d74ba238.jpg
valid__rifle615_jpg.jpg,valid__rifle615_jpg.txt,valid,rifle615_jpg.rf.a4d2edc45172e61d21422848d1855bc6,rifle615_jpg.rf.a4d2edc45172e61d21422848d1855bc6.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle615_jpg.rf.a4d2edc45172e61d21422848d1855bc6.jpg
valid__rifle714_jpg.jpg,valid__rifle714_jpg.txt,valid,rifle714_jpg.rf.1e3c6003a10ac63103cf023ece947fb1,rifle714_jpg.rf.1e3c6003a10ac63103cf023ece947fb1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle714_jpg.rf.1e3c6003a10ac63103cf023ece947fb1.jpg
valid__rifle719_jpg.jpg,valid__rifle719_jpg.txt,valid,rifle719_jpg.rf.168d28a16bff8bc8a8dd7a398589b93a,rifle719_jpg.rf.168d28a16bff8bc8a8dd7a398589b93a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle719_jpg.rf.168d28a16bff8bc8a8dd7a398589b93a.jpg
valid__rifle827_jpg.jpg,valid__rifle827_jpg.txt,valid,rifle827_jpg.rf.a9ccd0b3887f9f1f05cd2c56ca10ca2f,rifle827_jpg.rf.a9ccd0b3887f9f1f05cd2c56ca10ca2f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/rifle827_jpg.rf.a9ccd0b3887f9f1f05cd2c56ca10ca2f.jpg
valid__selfie_stick_001735_jpg.jpg,valid__selfie_stick_001735_jpg.txt,valid,selfie_stick_001735_jpg.rf.1882bff64f2e93218a54a97342d9e17f,selfie_stick_001735_jpg.rf.1882bff64f2e93218a54a97342d9e17f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001735_jpg.rf.1882bff64f2e93218a54a97342d9e17f.jpg
valid__selfie_stick_001796_jpg.jpg,valid__selfie_stick_001796_jpg.txt,valid,selfie_stick_001796_jpg.rf.3d9ed4f6227640744565234384147893,selfie_stick_001796_jpg.rf.3d9ed4f6227640744565234384147893.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001796_jpg.rf.3d9ed4f6227640744565234384147893.jpg
valid__selfie_stick_001829_jpg.jpg,valid__selfie_stick_001829_jpg.txt,valid,selfie_stick_001829_jpg.rf.3e5f23788450e7ababda88ba41ccc12b,selfie_stick_001829_jpg.rf.3e5f23788450e7ababda88ba41ccc12b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001829_jpg.rf.3e5f23788450e7ababda88ba41ccc12b.jpg
valid__selfie_stick_001882_jpg.jpg,valid__selfie_stick_001882_jpg.txt,valid,selfie_stick_001882_jpg.rf.9119f4d611031d83dd9377280e627d28,selfie_stick_001882_jpg.rf.9119f4d611031d83dd9377280e627d28.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001882_jpg.rf.9119f4d611031d83dd9377280e627d28.jpg
valid__selfie_stick_001945_jpg.jpg,valid__selfie_stick_001945_jpg.txt,valid,selfie_stick_001945_jpg.rf.30b527e37b1b0b5848fca6eb6c9cd96e,selfie_stick_001945_jpg.rf.30b527e37b1b0b5848fca6eb6c9cd96e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001945_jpg.rf.30b527e37b1b0b5848fca6eb6c9cd96e.jpg
valid__selfie_stick_001965_jpg.jpg,valid__selfie_stick_001965_jpg.txt,valid,selfie_stick_001965_jpg.rf.dc9c8fff4e457491ba23777260a44147,selfie_stick_001965_jpg.rf.dc9c8fff4e457491ba23777260a44147.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_001965_jpg.rf.dc9c8fff4e457491ba23777260a44147.jpg
valid__selfie_stick_002159_jpg.jpg,valid__selfie_stick_002159_jpg.txt,valid,selfie_stick_002159_jpg.rf.761ff68a122a336ee0dbda7802347b9a,selfie_stick_002159_jpg.rf.761ff68a122a336ee0dbda7802347b9a.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/selfie_stick_002159_jpg.rf.761ff68a122a336ee0dbda7802347b9a.jpg
valid__shopping_or_food_003993_jpg.jpg,valid__shopping_or_food_003993_jpg.txt,valid,shopping_or_food_003993_jpg.rf.10b94300218ace31a7e3cd05df989e6c,shopping_or_food_003993_jpg.rf.10b94300218ace31a7e3cd05df989e6c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/shopping_or_food_003993_jpg.rf.10b94300218ace31a7e3cd05df989e6c.jpg
valid__tools_in_hand_002643_jpg.jpg,valid__tools_in_hand_002643_jpg.txt,valid,tools_in_hand_002643_jpg.rf.5e2848b2793cb55fc6cc78caa5878866,tools_in_hand_002643_jpg.rf.5e2848b2793cb55fc6cc78caa5878866.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/tools_in_hand_002643_jpg.rf.5e2848b2793cb55fc6cc78caa5878866.jpg
valid__tools_in_hand_002722_jpg.jpg,valid__tools_in_hand_002722_jpg.txt,valid,tools_in_hand_002722_jpg.rf.9ebf32fdff6baa1a1f3dde298e9be19f,tools_in_hand_002722_jpg.rf.9ebf32fdff6baa1a1f3dde298e9be19f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/tools_in_hand_002722_jpg.rf.9ebf32fdff6baa1a1f3dde298e9be19f.jpg
valid__umbrella_000770_jpg.jpg,valid__umbrella_000770_jpg.txt,valid,umbrella_000770_jpg.rf.c4efcba5d213c185a955786a80b4f01b,umbrella_000770_jpg.rf.c4efcba5d213c185a955786a80b4f01b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/umbrella_000770_jpg.rf.c4efcba5d213c185a955786a80b4f01b.jpg
valid__umbrella_001195_jpg.jpg,valid__umbrella_001195_jpg.txt,valid,umbrella_001195_jpg.rf.0ac4760bdee3a064b58963e6daf4ccea,umbrella_001195_jpg.rf.0ac4760bdee3a064b58963e6daf4ccea.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/umbrella_001195_jpg.rf.0ac4760bdee3a064b58963e6daf4ccea.jpg
valid__wallet_keys_002956_jpg.jpg,valid__wallet_keys_002956_jpg.txt,valid,wallet_keys_002956_jpg.rf.2e43378a5eecf8f5d4556173d5b49ff4,wallet_keys_002956_jpg.rf.2e43378a5eecf8f5d4556173d5b49ff4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/wallet_keys_002956_jpg.rf.2e43378a5eecf8f5d4556173d5b49ff4.jpg
valid__wallet_keys_003094_jpg.jpg,valid__wallet_keys_003094_jpg.txt,valid,wallet_keys_003094_jpg.rf.3e10481fb03fb02e9043236f40652195,wallet_keys_003094_jpg.rf.3e10481fb03fb02e9043236f40652195.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/wallet_keys_003094_jpg.rf.3e10481fb03fb02e9043236f40652195.jpg
valid__water_bottle_001680_jpg.jpg,valid__water_bottle_001680_jpg.txt,valid,water_bottle_001680_jpg.rf.f93de94cf5691bfdc9fb355a66550a28,water_bottle_001680_jpg.rf.f93de94cf5691bfdc9fb355a66550a28.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/water_bottle_001680_jpg.rf.f93de94cf5691bfdc9fb355a66550a28.jpg
valid__water_bottle_001687_jpg.jpg,valid__water_bottle_001687_jpg.txt,valid,water_bottle_001687_jpg.rf.5328cccc4e1ce08c0c80df699eb39339,water_bottle_001687_jpg.rf.5328cccc4e1ce08c0c80df699eb39339.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/water_bottle_001687_jpg.rf.5328cccc4e1ce08c0c80df699eb39339.jpg
valid__youtube-41_jpg.jpg,valid__youtube-41_jpg.txt,valid,youtube-41_jpg.rf.47e22ae8d396fc5caac08dbc439a35bc,youtube-41_jpg.rf.47e22ae8d396fc5caac08dbc439a35bc.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/youtube-41_jpg.rf.47e22ae8d396fc5caac08dbc439a35bc.jpg
valid__youtube-42_jpg.jpg,valid__youtube-42_jpg.txt,valid,youtube-42_jpg.rf.c7f2390f85160f339982a01aaf31b8ad,youtube-42_jpg.rf.c7f2390f85160f339982a01aaf31b8ad.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/youtube-42_jpg.rf.c7f2390f85160f339982a01aaf31b8ad.jpg
test__00-main-military-tactical-weapons-and-poses-for-genesis-8-daz3d_1_jpg.jpg,test__00-main-military-tactical-weapons-and-poses-for-genesis-8-daz3d_1_jpg.txt,test,00-main-military-tactical-weapons-and-poses-for-genesis-8-daz3d_1_jpg.rf.e285fd7ac1ba8c4e454ea1c4e83c1f71,00-main-military-tactical-weapons-and-poses-for-genesis-8-daz3d_1_jpg.rf.e285fd7ac1ba8c4e454ea1c4e83c1f71.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/00-main-military-tactical-weapons-and-poses-for-genesis-8-daz3d_1_jpg.rf.e285fd7ac1ba8c4e454ea1c4e83c1f71.jpg
test__076_jpg.jpg,test__076_jpg.txt,test,076_jpg.rf.4cfae648fe22d7dc6c7094e445ba6fce,076_jpg.rf.4cfae648fe22d7dc6c7094e445ba6fce.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/076_jpg.rf.4cfae648fe22d7dc6c7094e445ba6fce.jpg
test__09b1cdcfc7ce483664be16e44797e410_tn_jpg.jpg,test__09b1cdcfc7ce483664be16e44797e410_tn_jpg.txt,test,09b1cdcfc7ce483664be16e44797e410_tn_jpg.rf.d5437fe9f1e2236d5b9cef14fd425fde,09b1cdcfc7ce483664be16e44797e410_tn_jpg.rf.d5437fe9f1e2236d5b9cef14fd425fde.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/09b1cdcfc7ce483664be16e44797e410_tn_jpg.rf.d5437fe9f1e2236d5b9cef14fd425fde.jpg
test__1-23-_jpg.jpg,test__1-23-_jpg.txt,test,1-23-_jpg.rf.c5cd6c35c63c9392c07a24175db122b4,1-23-_jpg.rf.c5cd6c35c63c9392c07a24175db122b4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/1-23-_jpg.rf.c5cd6c35c63c9392c07a24175db122b4.jpg
test__102_jpeg_jpg.jpg,test__102_jpeg_jpg.txt,test,102_jpeg_jpg.rf.598709a1bdd618e5eb2970ddf753be9e,102_jpeg_jpg.rf.598709a1bdd618e5eb2970ddf753be9e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/102_jpeg_jpg.rf.598709a1bdd618e5eb2970ddf753be9e.jpg
test__129b16b2649fdf41_jpg.jpg,test__129b16b2649fdf41_jpg.txt,test,129b16b2649fdf41_jpg.rf.75903531af8e9e0d1f640be66f8ecb60,129b16b2649fdf41_jpg.rf.75903531af8e9e0d1f640be66f8ecb60.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/129b16b2649fdf41_jpg.rf.75903531af8e9e0d1f640be66f8ecb60.jpg
test__129b16b2649fdf41_jpg_1.jpg,test__129b16b2649fdf41_jpg_1.txt,test,129b16b2649fdf41_jpg.rf.e763fe9b6a3ef0d808def87acd358bf5,129b16b2649fdf41_jpg.rf.e763fe9b6a3ef0d808def87acd358bf5.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/129b16b2649fdf41_jpg.rf.e763fe9b6a3ef0d808def87acd358bf5.jpg
test__12_jpeg_jpg.jpg,test__12_jpeg_jpg.txt,test,12_jpeg_jpg.rf.ab910ec8a794325106dd2d25ef028665,12_jpeg_jpg.rf.ab910ec8a794325106dd2d25ef028665.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/12_jpeg_jpg.rf.ab910ec8a794325106dd2d25ef028665.jpg
test__163_jpg.jpg,test__163_jpg.txt,test,163_jpg.rf.a79c0666119cc7bb17bb7f9b9dcdba99,163_jpg.rf.a79c0666119cc7bb17bb7f9b9dcdba99.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/163_jpg.rf.a79c0666119cc7bb17bb7f9b9dcdba99.jpg
test__174611_1_800_jpg.jpg,test__174611_1_800_jpg.txt,test,174611_1_800_jpg.rf.1cf04c29068f93afe8dd669616f9fa45,174611_1_800_jpg.rf.1cf04c29068f93afe8dd669616f9fa45.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/test/images/174611_1_800_jpg.rf.1cf04c29068f93afe8dd669616f9fa45.jpg
